Obs,Hubids,Eircode,Month,TwoHrSlot,%gas,heat_mean,heat_stddev,h_pr0-1,h_pr1-10,h_pr10-20,h_pr20-30,h_pr30-40,h_pr40-50,h_pr50-60,h_pr60-70,h_pr70-80,h_pr80-90,h_pr90-99,h_pr99-100,boiler_mean,boiler_stddev,b_pr0-1,b_pr1-10,b_pr10-20,b_pr20-30,b_pr30-40,b_pr40-50,b_pr50-60,b_pr60-70,b_pr70-80,b_pr80-90,b_pr90-99,b_pr99-100
2263,26,A83,11,14,0.73707468,17.71630582,31.46020852,0.69288555,0.023420239,0.022094565,0.025629695,0.025629695,0.034467521,0.026071586,0.029606717,0.036235086,0.017675652,0.02386213,0.042421564,15.16504639,27.03538733,0.697304463,0.021652673,0.030048608,0.028281043,0.030048608,0.039770217,0.032699956,0.041979673,0.029606717,0.038002651,0.007070261,0.00353513
2268,26,A83,11,16,0.737213404,31.29867726,39.17125848,0.51984127,0.024691358,0.028659612,0.037037037,0.040123457,0.035714286,0.029100529,0.041887125,0.048059965,0.0335097,0.030864198,0.130511464,26.78240739,34.08142131,0.523809524,0.026014109,0.036155203,0.052910053,0.03968254,0.044973545,0.035273369,0.061287478,0.051146384,0.086419753,0.009700176,0.032627866
2271,26,A83,11,18,0.737120211,35.19022458,42.055556,0.50990753,0.022457067,0.021576398,0.03214443,0.028181418,0.030823426,0.03126376,0.030823426,0.038309115,0.026420079,0.027741083,0.200352268,29.1016733,36.30965797,0.517833554,0.03214443,0.030823426,0.037428446,0.034346103,0.047996477,0.025979745,0.048436812,0.047556143,0.113166006,0.008806693,0.055482166
2271,26,A83,11,20,0.736679877,25.09722589,37.80679411,0.627476882,0.021136063,0.018053721,0.025099075,0.022016733,0.040070454,0.021136063,0.028181418,0.034346103,0.017613386,0.026420079,0.118450022,19.67322772,31.11065705,0.641567591,0.024218406,0.026860414,0.033465434,0.039630119,0.034346103,0.023778071,0.038309115,0.039630119,0.077058565,0.00660502,0.014531044
2269,26,A83,11,22,0.736888497,11.56081975,27.97049819,0.808726311,0.016306743,0.014984575,0.014103129,0.017628911,0.022917585,0.012340238,0.009255178,0.009255178,0.009255178,0.014543852,0.05068312,9.003569869,22.7834165,0.818422212,0.022036139,0.014543852,0.017628911,0.022917585,0.019832525,0.012340238,0.016306743,0.009255178,0.034376377,0.005729396,0.006610842
2477,27,A83,12,0,0.750504643,7.507105371,24.38815554,0.893419459,0.006459427,0.005248284,0.00968914,0.007266855,0.005248284,0.004037142,0.00484457,0.006863141,0.004037142,0.005248284,0.047638272,4.540855877,16.90311061,0.910779168,0.007266855,0.010496568,0.012515139,0.006459427,0.008477998,0.00484457,0.006863141,0.009285426,0.01937828,0.000403714,0.003229713
2479,27,A83,12,2,0.750302541,5.055748281,20.78012195,0.935861234,0.002016942,0.002420331,0.002016942,0.004437273,0.004437273,0.001613554,0.002420331,0.004033885,0.001210165,0.002016942,0.037515127,2.400847115,12.32042681,0.951593384,0.002823719,0.007664381,0.004437273,0.006454215,0.004033885,0.003227108,0.004840662,0.002823719,0.0104881,0.000403388,0.001210165
2477,27,A83,12,4,0.751312071,9.635446151,26.70423146,0.861929754,0.002018571,0.002825999,0.026645135,0.002018571,0.006055713,0.014937424,0.004037142,0.018167138,0.000807428,0.002018571,0.058538555,6.108276187,18.95596048,0.880500606,0.003633428,0.013322568,0.021800565,0.005248284,0.01453371,0.012111425,0.006055713,0.018167138,0.022204279,0.001211143,0.001211143
2476,27,A83,12,6,0.751615509,16.52156702,31.27316897,0.724151858,0.016558966,0.011308562,0.035541195,0.014135703,0.046042003,0.027463651,0.013731826,0.023828756,0.010096931,0.009289176,0.067851373,12.60932959,24.90666848,0.733844911,0.020193861,0.018174475,0.047253635,0.028271405,0.044830372,0.027867528,0.014943457,0.025848142,0.026252019,0.002019386,0.010500808
2478,27,A83,12,8,0.752219532,22.48377725,36.07572896,0.658999193,0.01937046,0.01614205,0.017756255,0.024213075,0.043583535,0.024616626,0.030266344,0.023809524,0.020984665,0.018563358,0.101694915,18.5812349,31.1410912,0.671509282,0.020984665,0.023405973,0.023405973,0.0322841,0.046811945,0.027037934,0.031073446,0.031073446,0.051251009,0.008474576,0.032687651
2478,27,A83,12,10,0.751412429,20.23062953,34.82259928,0.684422922,0.019774011,0.024616626,0.017352704,0.023405973,0.02905569,0.02582728,0.025423729,0.020581114,0.020177563,0.02259887,0.086763519,16.58127526,29.38269096,0.692897498,0.021791768,0.031073446,0.023809524,0.02582728,0.040355125,0.024213075,0.028248588,0.026230831,0.064164649,0.007263923,0.014124294
2473,27,A83,12,12,0.750101092,20.76858065,35.96756339,0.695915892,0.016579054,0.016983421,0.019409624,0.020622725,0.02143146,0.019813991,0.025475131,0.016174687,0.026688233,0.021835827,0.099069956,16.66457749,30.04278119,0.706833805,0.016579054,0.023857663,0.029114436,0.021835827,0.031540639,0.02143146,0.030327537,0.021835827,0.071572988,0.008896078,0.016174687
2476,27,A83,12,14,0.750403877,24.41550887,37.55844128,0.626817447,0.02907916,0.023424879,0.019386107,0.032714055,0.030290792,0.020597738,0.027059774,0.026252019,0.024232633,0.016962843,0.123182553,19.83206788,31.21113856,0.635298869,0.029886914,0.029886914,0.030694669,0.032310178,0.039579968,0.029483037,0.035541195,0.031098546,0.08723748,0.006462036,0.012520194
2487,27,A83,12,16,0.750703659,39.21149986,42.07222337,0.447929232,0.020506634,0.026135907,0.036590269,0.029352634,0.046642541,0.034579815,0.035786088,0.045436269,0.037394451,0.028950543,0.210695617,32.45343797,36.02295555,0.457981504,0.024125452,0.03216727,0.04624045,0.043425814,0.054684359,0.043425814,0.057498995,0.051467632,0.134298351,0.011660635,0.043023723
2487,27,A83,12,18,0.75110575,42.49059112,44.33190272,0.453156413,0.016485726,0.016485726,0.022114998,0.028146361,0.033373542,0.036590269,0.031765179,0.026940088,0.026537998,0.024125452,0.284278247,34.87338168,37.90854315,0.463610776,0.018898271,0.023723361,0.034177724,0.036188179,0.052673904,0.040209087,0.039002815,0.051869723,0.170888621,0.008845999,0.05991154
2488,27,A83,12,20,0.751205788,36.60530546,42.8955406,0.507234727,0.019694534,0.019292605,0.023713826,0.025723473,0.040594855,0.028536977,0.02733119,0.031752412,0.02733119,0.020900322,0.227893891,29.40229112,35.8598426,0.517684887,0.023713826,0.029340836,0.032958199,0.038987138,0.044212219,0.040192926,0.036173633,0.047427653,0.147508039,0.009244373,0.03255627
2489,27,A83,12,22,0.750903978,20.60080352,36.46063395,0.710325432,0.012856569,0.012454801,0.017677782,0.019686621,0.027320209,0.016874247,0.017677782,0.017677782,0.011249498,0.015267176,0.120932101,15.49750908,29.29235918,0.730413821,0.016070711,0.015668943,0.028525512,0.022900763,0.029329048,0.020490157,0.020490157,0.024909602,0.073121736,0.004419446,0.013660104
1943,20,A84,9,0,0.880597015,3.228306741,17.15594769,0.962943901,0.000514668,0.001029336,0.000514668,0.001544004,0.001029336,0.001029336,0.001544004,0.001029336,0.001029336,0,0.027792074,0.937622233,6.804666099,0.969119918,0.006690685,0.009264025,0.003602676,0.002058672,0.003088008,0.001029336,0.002058672,0.000514668,0.00257334,0,0
1907,20,A84,9,2,0.878342947,3.141950706,16.91938394,0.961719979,0.000524384,0.002097535,0.003146303,0.002097535,0.001048768,0.000524384,0,0,0.000524384,0,0.028316728,0.787205039,6.030734002,0.970110121,0.005768222,0.012060829,0.005243838,0.002097535,0.001048768,0,0,0.000524384,0.002621919,0.000524384,0
1941,20,A84,9,4,0.880473982,4.58320452,19.00361156,0.931993818,0.004121587,0.00309119,0.005151984,0.002575992,0.01236476,0.00309119,0.002060793,0.00618238,0,0.000515198,0.028851108,2.142555383,10.07840615,0.939206595,0.007727975,0.013910355,0.00618238,0.010303967,0.008758372,0.005667182,0.002575992,0.002060793,0.003606388,0,0
1948,20,A84,9,6,0.880903491,6.943018496,23.05749494,0.901437372,0.004106776,0.004620123,0.004106776,0.006673511,0.008726899,0.011293634,0.002566735,0.009753593,0.006160164,0.004106776,0.036447639,3.723511288,14.15119946,0.914784394,0.006160164,0.014887064,0.006673511,0.01386037,0.012320329,0.005646817,0.009753593,0.008726899,0.006673511,0,0.000513347
1949,20,A84,9,8,0.880964597,4.127142121,17.99548958,0.93791688,0.003078502,0.004104669,0.00564392,0.004104669,0.00564392,0.002565418,0.004104669,0.006157004,0.002052335,0.002565418,0.022062596,2.019497174,10.49473364,0.949717804,0.006670087,0.007183171,0.009748589,0.002565418,0.006157004,0.004104669,0.006157004,0.003591585,0.004104669,0,0
1946,20,A84,9,10,0.881808839,3.70441931,16.94588544,0.940904419,0.004624872,0.004624872,0.004624872,0.005138746,0.005138746,0.005138746,0.002569373,0.001541624,0.003083248,0.003083248,0.019527235,1.84912641,9.947701375,0.952723535,0.00668037,0.006166495,0.007708119,0.007194245,0.006166495,0.002569373,0.004110997,0.000513875,0.005652621,0,0.000513875
1943,20,A84,9,12,0.881626351,3.90622749,17.19230598,0.936181163,0.006176016,0.00514668,0.004632012,0.004632012,0.003602676,0.00514668,0.006176016,0.003602676,0.00514668,0.003088008,0.016469377,2.198095721,10.97835625,0.945959856,0.009264025,0.008749357,0.004632012,0.003602676,0.006690685,0.004632012,0.007205353,0.006690685,0.00257334,0,0
1945,20,A84,9,14,0.880719794,5.198046276,19.49748762,0.915681234,0.007197943,0.004113111,0.006169666,0.008226221,0.007712082,0.005141388,0.005655527,0.009254499,0.006683805,0.004113111,0.020051414,3.28118252,13.56115304,0.92596401,0.009254499,0.007712082,0.008226221,0.007712082,0.011311054,0.005655527,0.009254499,0.008226221,0.005141388,0.000514139,0.001028278
1952,20,A84,9,16,0.880122951,9.913627026,26.0714422,0.844262295,0.005635246,0.014856557,0.011782787,0.009221311,0.014344262,0.014856557,0.014344262,0.013831967,0.009221311,0.008196721,0.039446721,6.929713077,19.41523767,0.858094262,0.007684426,0.017930328,0.015881148,0.010758197,0.020491803,0.014344262,0.024077869,0.014344262,0.012807377,0.00102459,0.002561475
1955,20,A84,9,18,0.880306905,14.9872634,31.02659941,0.764194373,0.016879795,0.013810742,0.014322251,0.023529412,0.017391304,0.018925831,0.016368286,0.023017903,0.017902813,0.018414322,0.055242967,11.20496163,24.20805443,0.775959079,0.019948849,0.018414322,0.021994885,0.025063939,0.030179028,0.017391304,0.028644501,0.025575448,0.032736573,0.001534527,0.002557545
1942,20,A84,9,20,0.880020597,10.36714727,27.71579361,0.845005149,0.010298661,0.013903193,0.010813594,0.009268795,0.010813594,0.008238929,0.008753862,0.007209063,0.008238929,0.007723996,0.059732235,6.933213184,19.93015327,0.854273944,0.016477858,0.020597322,0.013903193,0.01184346,0.016477858,0.007723996,0.014933059,0.012358393,0.029866117,0.000514933,0.001029866
1939,20,A84,9,22,0.880350696,4.611913351,19.41879807,0.93553378,0.00103146,0.005673027,0.004641568,0.005673027,0.005157298,0.00051573,0.002578649,0.005157298,0.003610108,0,0.030428056,2.083651368,10.52080675,0.944301186,0.006704487,0.013408974,0.007735946,0.007220217,0.003610108,0.002062919,0.005673027,0.004125838,0.005157298,0,0
4120,41,A85,1,0,0.799271845,6.736796117,23.91886657,0.915291262,0.002669903,0.003883495,0.005582524,0.003883495,0.002912621,0.002184466,0.00315534,0.003398058,0.001941748,0.002669903,0.052427184,2.878713596,13.47274847,0.936165049,0.008495146,0.011407767,0.007524272,0.006067961,0.004126214,0.002669903,0.004368932,0.001699029,0.014563107,0.001213592,0.001699029
4138,41,A85,1,2,0.797970034,5.315804736,21.86888692,0.939826003,0.001449976,0.000483325,0.002658289,0.000241663,0.002416626,0.002174964,0.000724988,0.001933301,0.000483325,0.001208313,0.046399227,1.814161439,11.20163274,0.966650556,0.003866602,0.002416626,0.002899952,0.003383277,0.002899952,0.001208313,0.001933301,0.001449976,0.012566457,0.000241663,0.000483325
4131,41,A85,1,4,0.798353909,7.086105073,23.99528661,0.905107722,0.002904866,0.006051803,0.00677802,0.002420721,0.007746308,0.007262164,0.001452433,0.006293876,0.000726216,0.000968289,0.052287582,3.337400149,14.49378537,0.933430162,0.005325587,0.007504236,0.009198741,0.007262164,0.007020092,0.004599371,0.00338901,0.003146938,0.017187122,0.000242072,0.001694505
4131,41,A85,1,6,0.799080126,26.08075528,38.25829511,0.628419269,0.008714597,0.009198741,0.032195594,0.014282256,0.042604696,0.042362624,0.017429194,0.041636408,0.014040184,0.007746308,0.141370128,19.20382473,30.65124102,0.656983781,0.012587751,0.014282256,0.04187848,0.037279109,0.051803437,0.022754781,0.044541273,0.04187848,0.050593077,0.001452433,0.023965142
4138,42,A85,1,8,0.800144998,21.62667957,36.29449803,0.675447076,0.018849686,0.016674722,0.026824553,0.020057999,0.03842436,0.017158047,0.018124698,0.023199613,0.01280812,0.016916385,0.115514741,16.0154664,28.99293183,0.696230063,0.024891252,0.024649589,0.042290962,0.024891252,0.028999517,0.020541324,0.027307878,0.03842436,0.047849203,0.004833253,0.019091348
4131,41,A85,1,10,0.798595982,22.92551443,36.59473594,0.655047204,0.016460905,0.018881627,0.026870007,0.023965142,0.033405955,0.022028565,0.025901719,0.02493343,0.025659647,0.022512709,0.104333091,18.108642,29.87279447,0.663761801,0.020818204,0.026385863,0.033648027,0.034132171,0.039457758,0.028080368,0.038005326,0.034132171,0.065359477,0.002904866,0.013313968
